EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,BusinessTravel,OverTime,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsSinceLastPromotion,DistanceFromHome,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition
2216,23,Female,R&D,Laboratory Technician,College,Single,Travel_Rarely,No,4251,2,2,2,21,4,2,1,No
2217,20,Female,Sales,Sales Executive,Master,Single,Travel_Rarely,No,2304,0,0,0,1,3,1,3,Yes
2218,38,Female,HR,Manager,Master,Married,Non-Travel,No,9879,17,17,5,11,4,3,4,No
2219,60,Male,Sales,Sales Executive,Master,Married,Travel_Rarely,No,3659,2,38,1,25,3,1,1,Yes
2220,56,Female,Finance,Accountant,College,Single,Travel_Frequently,No,5148,6,32,0,6,4,4,3,No
2221,20,Male,R&D,Research Scientist,Doctorate,Divorced,Travel_Rarely,No,2629,0,0,0,3,2,1,2,No
2222,54,Female,HR,Recruiter,Bachelor,Married,Travel_Rarely,No,2587,1,31,0,14,4,2,1,Yes
2223,21,Female,HR,Manager,Bachelor,Single,Travel_Frequently,No,5985,0,0,0,27,4,4,3,Yes
2224,44,Female,HR,Manager,Below College,Single,Travel_Rarely,Yes,7255,6,22,2,5,3,2,2,No
2225,44,Female,IT,Software Engineer,Below College,Married,Travel_Frequently,No,7956,18,22,7,2,3,4,1,No
2226,47,Female,R&D,Manager,College,Married,Travel_Rarely,No,8609,9,24,0,27,4,3,1,No
2227,46,Male,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,5705,10,24,9,24,4,2,1,Yes
2228,27,Female,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,3601,6,6,1,23,2,3,2,No
2229,30,Female,Sales,Manager,Master,Divorced,Travel_Frequently,No,8257,6,7,6,10,2,1,3,No
2230,42,Female,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,Yes,6776,13,19,4,8,3,3,3,No
2231,57,Male,R&D,Manager,Bachelor,Married,Travel_Frequently,No,7833,7,33,4,8,3,3,4,Yes
2232,55,Male,IT,IT Manager,Bachelor,Single,Travel_Frequently,Yes,8489,7,34,4,24,3,4,2,Yes
2233,56,Female,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,3230,1,35,1,11,1,4,1,No
2234,41,Female,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,3020,4,17,2,2,2,1,2,No
2235,59,Male,Sales,Manager,College,Divorced,Travel_Frequently,No,6029,1,35,1,25,2,3,1,No
2236,58,Female,IT,IT Manager,College,Divorced,Travel_Rarely,No,9988,10,37,1,26,4,1,4,No
2237,32,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Frequently,No,6413,10,10,4,18,1,1,2,No
2238,30,Male,Sales,Sales Representative,College,Single,Non-Travel,Yes,4292,7,10,3,14,4,3,2,No
2239,52,Female,IT,Software Engineer,Bachelor,Single,Travel_Rarely,Yes,2781,0,28,0,25,3,2,3,Yes
2240,38,Male,Finance,Financial Analyst,College,Single,Travel_Rarely,Yes,5723,8,15,5,11,1,3,2,No
2241,59,Female,Sales,Manager,College,Single,Travel_Rarely,No,8907,12,36,3,7,4,3,2,Yes
2242,45,Male,Sales,Sales Representative,Bachelor,Married,Non-Travel,No,3904,6,24,5,9,2,1,2,Yes
2243,43,Male,Finance,Financial Analyst,Master,Single,Travel_Rarely,Yes,5760,13,20,5,29,4,3,3,Yes
2244,34,Female,Sales,Sales Executive,Bachelor,Married,Non-Travel,Yes,3345,5,11,4,5,2,3,2,No
2245,25,Female,IT,Data Analyst,College,Divorced,Travel_Rarely,No,4804,4,4,2,12,2,3,1,No
2246,26,Female,R&D,Manager,College,Married,Travel_Rarely,No,8145,3,3,1,9,4,1,2,No
2247,50,Male,Finance,Accountant,Below College,Divorced,Travel_Rarely,No,6648,16,28,5,20,1,2,2,No
2248,36,Male,IT,Software Engineer,College,Single,Non-Travel,Yes,7376,15,15,0,6,2,4,1,Yes
2249,22,Male,R&D,Manager,Master,Married,Travel_Rarely,No,7251,0,0,0,2,1,1,4,No
2250,29,Female,Finance,Manager,Master,Single,Travel_Rarely,No,8975,9,9,2,11,3,3,2,No
2251,36,Male,Finance,Financial Analyst,College,Single,Travel_Rarely,No,7505,15,15,6,10,2,1,3,No
2252,57,Female,HR,Recruiter,Bachelor,Married,Travel_Frequently,No,5499,6,36,6,10,1,2,2,Yes
2253,51,Female,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,8757,8,31,1,22,2,1,3,No
2254,48,Female,IT,Data Analyst,College,Divorced,Travel_Rarely,No,8049,19,26,6,22,2,4,4,No
2255,50,Female,Sales,Sales Representative,Bachelor,Divorced,Non-Travel,No,3414,5,29,4,29,2,1,4,Yes
2256,30,Male,HR,Manager,Bachelor,Married,Travel_Rarely,Yes,7086,6,6,5,5,3,4,2,No
2257,49,Male,Sales,Sales Executive,College,Divorced,Travel_Rarely,No,4133,5,26,4,13,3,2,1,Yes
2258,26,Male,HR,Recruiter,Master,Single,Travel_Rarely,Yes,3925,3,5,1,18,1,1,3,Yes
2259,29,Male,HR,HR Specialist,Master,Divorced,Travel_Rarely,No,3602,2,8,1,5,3,1,3,No
2260,26,Male,Sales,Sales Executive,College,Divorced,Non-Travel,Yes,3125,2,2,1,25,1,4,3,Yes
2261,48,Female,Finance,Financial Analyst,Bachelor,Married,Travel_Rarely,No,6436,10,27,1,28,4,4,3,No
2262,38,Male,IT,Data Analyst,College,Married,Travel_Rarely,Yes,6653,18,18,0,7,4,2,2,Yes
2263,33,Male,HR,Manager,Bachelor,Married,Travel_Rarely,No,10016,11,11,9,20,1,1,4,No
2264,53,Male,Sales,Manager,Bachelor,Married,Non-Travel,No,9949,16,32,2,29,1,1,1,No
2265,32,Male,Sales,Sales Representative,Bachelor,Married,Travel_Frequently,Yes,4007,8,8,4,11,4,2,1,Yes
2266,55,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,6372,17,33,7,15,4,2,1,No
2267,31,Male,Finance,Accountant,Master,Divorced,Travel_Rarely,No,4584,7,7,1,29,2,2,4,No
2268,31,Female,Finance,Financial Analyst,College,Divorced,Travel_Rarely,Yes,4743,3,8,1,3,3,1,1,Yes
2269,29,Male,Sales,Manager,Bachelor,Single,Travel_Rarely,No,7694,5,5,2,24,2,3,2,No
2270,21,Female,IT,IT Manager,College,Divorced,Travel_Frequently,No,7190,0,0,0,19,1,4,3,No
2271,24,Male,IT,Data Analyst,Master,Married,Travel_Frequently,No,4130,1,1,1,17,4,1,4,No
2272,54,Female,R&D,Research Scientist,Master,Married,Travel_Rarely,Yes,6521,15,32,2,12,1,2,4,No
2273,28,Female,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,3707,5,5,0,20,2,3,3,No
2274,57,Male,IT,Data Analyst,College,Married,Travel_Rarely,No,5208,8,34,6,10,2,4,4,No
2275,58,Female,R&D,Manager,Doctorate,Single,Travel_Frequently,Yes,9814,15,36,8,3,3,3,4,No
2276,35,Female,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,6501,12,12,6,19,3,2,4,No
2277,36,Female,R&D,Research Scientist,College,Single,Travel_Rarely,No,2669,0,14,0,6,2,4,1,No
2278,38,Male,Sales,Sales Representative,Below College,Divorced,Travel_Rarely,Yes,7827,17,18,3,8,3,3,1,No
2279,50,Female,IT,Software Engineer,Bachelor,Single,Non-Travel,Yes,7383,17,26,7,12,4,3,1,No
2280,20,Male,Finance,Accountant,Below College,Married,Travel_Rarely,No,3321,0,0,0,7,4,1,3,No
2281,48,Female,IT,Data Analyst,College,Divorced,Travel_Frequently,No,6587,14,25,0,16,4,1,1,Yes
2282,43,Male,IT,Software Engineer,Bachelor,Single,Travel_Rarely,Yes,4019,7,23,4,20,3,3,3,No
2283,45,Female,Finance,Manager,Master,Divorced,Travel_Rarely,No,7989,9,24,7,11,4,2,2,Yes
2284,31,Male,Finance,Accountant,Below College,Married,Travel_Rarely,Yes,5650,11,11,6,26,2,2,3,Yes
2285,43,Male,Sales,Sales Representative,Bachelor,Single,Travel_Frequently,No,5890,13,19,4,1,1,2,2,No
2286,30,Male,R&D,Research Scientist,Master,Single,Travel_Frequently,No,5653,7,10,2,23,2,1,1,No
2287,47,Female,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,8458,20,23,9,22,2,3,3,No
2288,28,Female,Sales,Sales Representative,Bachelor,Single,Travel_Rarely,Yes,5259,8,8,0,3,3,4,3,No
2289,39,Male,HR,Recruiter,Bachelor,Married,Travel_Rarely,No,7066,14,17,4,12,3,4,2,No
2290,38,Male,R&D,Manager,Master,Divorced,Travel_Rarely,No,6782,3,15,2,10,3,4,2,No
2291,34,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Frequently,Yes,5990,14,14,6,27,1,1,2,No
2292,54,Male,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,6402,2,30,1,1,2,4,4,No
2293,48,Female,R&D,Research Scientist,Master,Divorced,Non-Travel,No,5488,10,25,8,26,2,3,2,No
2294,50,Male,Sales,Sales Representative,Bachelor,Single,Travel_Rarely,No,4906,8,28,6,24,4,1,4,No
2295,34,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,3536,4,11,4,29,3,4,4,No
2296,23,Female,HR,HR Specialist,College,Divorced,Travel_Rarely,No,2194,0,0,0,23,2,3,2,No
2297,44,Female,Sales,Sales Representative,Master,Married,Travel_Frequently,No,6349,16,20,7,18,4,3,4,No
2298,53,Male,IT,Software Engineer,Master,Married,Travel_Rarely,No,2896,3,29,0,15,1,2,2,No
2299,32,Female,Sales,Manager,Master,Married,Travel_Rarely,Yes,10395,12,12,3,11,3,3,3,No
2300,53,Female,IT,Data Analyst,Bachelor,Married,Travel_Frequently,Yes,3831,3,29,0,17,2,1,2,No
2301,51,Male,R&D,Manager,Bachelor,Married,Travel_Rarely,No,8911,10,29,8,15,1,2,1,No
2302,33,Male,Finance,Manager,Below College,Divorced,Travel_Rarely,No,7968,2,11,0,24,3,1,4,No
2303,27,Male,Sales,Manager,Bachelor,Divorced,Travel_Frequently,No,8213,3,3,2,28,1,1,2,Yes
2304,27,Male,IT,Software Engineer,Bachelor,Single,Travel_Rarely,No,2337,1,4,1,10,3,1,1,Yes
2305,53,Female,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,5444,12,32,9,23,2,4,1,No
2306,23,Male,R&D,Manager,Bachelor,Single,Non-Travel,No,7046,1,1,1,10,4,1,3,No
2307,57,Female,IT,Data Analyst,Bachelor,Divorced,Travel_Rarely,No,3844,5,33,5,8,1,1,4,Yes
2308,50,Female,R&D,Research Scientist,Bachelor,Single,Travel_Rarely,Yes,6339,14,29,8,1,2,4,4,Yes
2309,24,Female,IT,Software Engineer,Master,Divorced,Travel_Frequently,No,2935,1,4,1,18,4,3,2,No
2310,27,Male,Sales,Sales Representative,College,Married,Travel_Rarely,No,3516,6,6,1,9,2,4,2,No
2311,36,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,Yes,7397,14,14,6,1,2,3,2,No
2312,58,Male,Sales,Manager,Master,Married,Travel_Rarely,Yes,8534,5,34,5,11,3,4,3,Yes
2313,54,Female,IT,Software Engineer,Master,Divorced,Travel_Frequently,Yes,7064,15,33,1,14,3,2,1,No
2314,22,Male,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,3123,0,0,0,16,1,4,2,No
2315,50,Female,Sales,Sales Representative,College,Divorced,Travel_Frequently,Yes,5929,8,30,0,12,1,1,1,Yes
2316,42,Female,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,4081,1,21,1,3,1,2,2,No
2317,24,Male,Sales,Sales Representative,Bachelor,Single,Travel_Frequently,No,3326,4,4,0,9,3,1,2,Yes
2318,39,Male,R&D,Manager,Bachelor,Married,Travel_Frequently,No,6809,4,18,4,24,4,1,4,No
2319,25,Female,Sales,Sales Representative,College,Divorced,Travel_Frequently,Yes,3103,3,3,0,14,1,3,2,Yes
2320,47,Male,R&D,Manager,Master,Single,Travel_Frequently,Yes,7918,6,24,1,23,1,2,4,No
2321,35,Female,Sales,Sales Representative,Bachelor,Single,Travel_Rarely,Yes,4962,4,12,3,18,3,2,4,No
2322,51,Male,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,4942,10,30,0,20,1,1,4,No
2323,26,Male,Sales,Sales Executive,College,Single,Travel_Frequently,No,3515,2,2,1,5,4,1,4,Yes
2324,46,Male,Finance,Financial Analyst,Bachelor,Married,Non-Travel,No,3681,3,23,1,9,1,4,1,No
2325,28,Male,IT,Software Engineer,College,Divorced,Travel_Rarely,Yes,3701,4,6,0,6,4,1,2,Yes
2326,21,Female,IT,IT Manager,College,Single,Travel_Rarely,No,6763,0,0,0,1,4,2,4,Yes
2327,50,Female,Sales,Sales Executive,Master,Married,Travel_Rarely,No,7553,20,30,5,12,3,1,2,Yes
2328,26,Male,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,4106,4,4,4,29,1,2,4,No
2329,50,Female,Finance,Financial Analyst,Bachelor,Married,Travel_Rarely,Yes,7109,13,26,4,1,4,4,1,Yes
2330,55,Male,IT,Software Engineer,Bachelor,Single,Travel_Rarely,No,2925,3,31,1,14,4,3,2,No
2331,28,Male,Finance,Manager,Bachelor,Single,Travel_Rarely,Yes,7919,6,6,4,2,3,4,3,No
2332,29,Male,Sales,Sales Executive,Bachelor,Married,Non-Travel,No,4274,2,8,0,1,2,4,2,No
2333,21,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,3215,0,0,0,4,4,4,2,Yes
2334,21,Male,Sales,Sales Executive,College,Married,Travel_Rarely,No,3403,0,0,0,16,2,2,2,No
2335,20,Female,HR,Recruiter,College,Single,Non-Travel,No,2528,0,0,0,13,1,4,4,No
2336,26,Male,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,3856,2,3,1,20,1,3,1,No
2337,29,Male,IT,Software Engineer,Master,Married,Travel_Rarely,Yes,4416,8,8,0,11,1,1,3,Yes
2338,58,Female,R&D,Manager,Master,Single,Non-Travel,No,10904,18,36,2,5,3,4,4,No
2339,28,Male,HR,HR Specialist,College,Married,Travel_Rarely,No,4982,4,4,4,1,2,4,3,No
2340,36,Female,Finance,Financial Analyst,Doctorate,Single,Travel_Rarely,Yes,6138,14,15,7,6,3,2,4,Yes
2341,59,Male,Sales,Sales Executive,Doctorate,Divorced,Travel_Rarely,No,4406,4,35,2,14,3,1,1,No
2342,45,Male,Sales,Manager,Bachelor,Single,Non-Travel,No,6291,1,25,0,14,2,2,1,No
2343,25,Male,R&D,Research Scientist,Below College,Married,Travel_Frequently,No,3183,4,4,2,5,4,1,3,Yes
2344,40,Male,IT,Software Engineer,Doctorate,Married,Travel_Frequently,No,6080,9,18,4,5,1,3,2,No
2345,59,Male,Finance,Accountant,College,Single,Travel_Rarely,Yes,4757,7,37,6,28,4,2,3,Yes
2346,30,Male,Finance,Manager,Doctorate,Divorced,Travel_Rarely,No,7057,3,8,3,15,2,4,2,No
2347,45,Male,R&D,Laboratory Technician,Master,Divorced,Travel_Rarely,No,5045,8,24,7,28,4,4,4,No
2348,23,Male,HR,Manager,College,Married,Travel_Frequently,Yes,6117,0,1,0,5,1,3,4,Yes
2349,44,Male,R&D,Laboratory Technician,Bachelor,Single,Non-Travel,Yes,3335,4,24,3,12,4,3,3,No
2350,25,Male,Sales,Sales Representative,Below College,Divorced,Travel_Rarely,No,4199,5,5,2,8,2,1,2,Yes
2351,52,Male,HR,Recruiter,Master,Single,Travel_Rarely,No,6829,16,32,1,9,4,1,4,No
2352,25,Male,Finance,Accountant,Below College,Divorced,Travel_Rarely,Yes,3256,3,3,2,28,3,1,2,No
2353,20,Male,Finance,Financial Analyst,College,Divorced,Travel_Rarely,Yes,2414,0,0,0,6,4,1,1,Yes
2354,23,Male,R&D,Manager,Master,Single,Travel_Rarely,Yes,8132,3,3,3,16,1,2,3,No
2355,55,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Rarely,No,4150,3,35,2,23,4,2,3,Yes
2356,49,Female,HR,Manager,Bachelor,Single,Travel_Rarely,No,6197,0,27,0,8,1,2,4,No
2357,48,Male,Sales,Manager,College,Single,Travel_Rarely,No,6729,4,25,4,14,1,2,4,Yes
2358,28,Male,HR,HR Specialist,College,Single,Travel_Rarely,No,4004,4,4,1,25,4,3,4,Yes
2359,26,Male,IT,IT Manager,Below College,Single,Travel_Rarely,No,8525,5,5,5,17,3,3,4,No
2360,33,Female,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,4866,5,12,3,13,1,4,1,No
2361,44,Female,HR,HR Specialist,Doctorate,Single,Non-Travel,No,3927,2,22,0,24,1,2,3,No
2362,29,Female,IT,Software Engineer,Doctorate,Divorced,Travel_Rarely,No,2745,0,9,0,2,1,2,2,No
2363,27,Male,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,2798,3,3,0,1,3,1,2,No
2364,22,Male,R&D,Research Scientist,Master,Married,Travel_Rarely,No,4063,2,2,1,26,4,4,3,No
2365,59,Female,Sales,Manager,College,Married,Travel_Frequently,No,7784,9,38,6,27,1,1,3,Yes
2366,52,Female,Finance,Financial Analyst,Master,Married,Travel_Frequently,No,4780,10,32,5,18,3,3,1,No
2367,43,Female,Sales,Manager,Below College,Divorced,Travel_Frequently,No,7999,3,19,3,21,3,2,4,Yes
2368,29,Female,IT,Data Analyst,Bachelor,Single,Travel_Rarely,No,5333,7,7,7,15,3,3,4,Yes
2369,52,Female,R&D,Research Scientist,Master,Single,Non-Travel,No,5735,11,32,5,22,3,4,2,No
2370,31,Female,Sales,Sales Executive,College,Single,Travel_Rarely,No,3285,2,9,1,2,3,4,2,No
2371,48,Male,R&D,Research Scientist,College,Married,Travel_Rarely,No,6877,16,24,6,9,1,4,4,No
2372,33,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,6416,12,12,8,5,4,4,4,No
2373,58,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,2117,0,35,0,23,4,2,2,Yes
2374,53,Male,IT,IT Manager,Master,Married,Travel_Rarely,No,7878,6,30,5,9,1,3,4,No
2375,50,Female,R&D,Research Scientist,Master,Single,Travel_Frequently,No,5701,10,27,8,23,2,4,1,No
2376,33,Female,IT,Software Engineer,College,Single,Travel_Rarely,No,5359,12,12,1,21,2,1,2,No
2377,51,Female,IT,IT Manager,Bachelor,Divorced,Travel_Frequently,No,6367,3,27,2,25,1,4,2,Yes
2378,45,Male,Sales,Manager,Master,Single,Travel_Rarely,Yes,8674,11,25,2,19,1,4,1,No
2379,55,Male,Finance,Manager,College,Divorced,Non-Travel,Yes,9197,8,35,1,3,4,3,4,No
2380,33,Male,Finance,Accountant,Bachelor,Single,Travel_Rarely,No,5427,6,10,3,2,1,3,1,No
2381,44,Male,Sales,Sales Representative,Below College,Single,Travel_Frequently,Yes,5994,14,24,0,18,3,4,4,No
2382,36,Male,IT,Software Engineer,College,Married,Travel_Rarely,No,6261,11,15,7,20,3,1,2,Yes
2383,56,Male,IT,Data Analyst,Master,Divorced,Travel_Rarely,No,3871,7,33,6,5,1,3,4,No
2384,30,Female,IT,Software Engineer,Below College,Divorced,Travel_Rarely,No,4427,6,8,6,24,3,3,1,Yes
2385,46,Male,IT,Software Engineer,Master,Married,Travel_Rarely,No,2589,1,25,1,6,1,2,1,No
2386,37,Female,Sales,Sales Executive,College,Single,Non-Travel,No,5963,13,13,2,7,2,2,2,Yes
2387,43,Female,Sales,Sales Executive,Master,Single,Travel_Rarely,Yes,2922,1,21,1,26,2,3,3,Yes
2388,38,Male,IT,IT Manager,College,Single,Travel_Rarely,No,7603,6,14,1,28,2,2,2,Yes
2389,56,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,3331,4,36,4,29,3,3,1,No
2390,58,Male,Finance,Manager,Bachelor,Divorced,Travel_Rarely,Yes,6404,3,38,1,16,4,4,2,Yes
2391,58,Female,Sales,Sales Executive,College,Married,Non-Travel,Yes,7700,18,38,3,5,4,3,1,Yes
2392,45,Male,R&D,Manager,Master,Single,Travel_Rarely,No,8284,8,22,6,4,2,4,3,Yes
2393,21,Male,IT,Data Analyst,College,Divorced,Travel_Rarely,Yes,2553,0,0,0,2,3,3,2,No
2394,20,Female,IT,Software Engineer,Master,Single,Travel_Rarely,Yes,2613,0,0,0,8,2,1,1,Yes
2395,28,Female,R&D,Manager,Bachelor,Single,Travel_Rarely,No,7064,5,5,2,3,3,3,2,No
2396,54,Male,HR,Manager,Bachelor,Divorced,Travel_Rarely,No,7758,5,30,4,2,1,3,4,No
2397,30,Female,Sales,Sales Executive,Bachelor,Married,Travel_Frequently,No,3706,3,8,2,23,1,2,3,Yes
2398,52,Female,R&D,Manager,Bachelor,Married,Travel_Rarely,Yes,10955,16,28,0,26,2,3,4,No
2399,28,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,5109,6,6,1,19,3,3,1,No
2400,54,Male,Sales,Sales Executive,College,Married,Travel_Frequently,No,8131,20,32,10,14,3,4,2,Yes
2401,30,Male,IT,Data Analyst,Master,Married,Travel_Rarely,No,3740,2,8,2,23,2,1,1,Yes
2402,20,Female,Sales,Sales Representative,Bachelor,Married,Travel_Rarely,No,2379,0,0,0,3,3,4,2,No
2403,25,Male,HR,HR Specialist,Bachelor,Single,Travel_Frequently,No,3610,4,4,1,27,2,2,2,No
2404,46,Male,Sales,Sales Executive,College,Divorced,Travel_Rarely,No,3575,4,22,0,13,1,3,4,No
2405,45,Female,R&D,Research Scientist,College,Single,Travel_Rarely,No,7172,16,24,6,11,3,1,1,Yes
2406,29,Male,IT,IT Manager,Doctorate,Divorced,Travel_Rarely,No,7025,6,9,5,21,2,4,1,Yes
2407,32,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Frequently,Yes,5191,9,9,8,6,3,1,2,No
2408,47,Male,Finance,Accountant,Bachelor,Married,Travel_Rarely,No,8406,19,25,8,3,1,3,4,No
2409,59,Male,Finance,Financial Analyst,Bachelor,Married,Travel_Rarely,No,5397,9,38,1,8,1,2,3,No
2410,42,Female,Sales,Sales Representative,Doctorate,Single,Travel_Rarely,No,4667,6,20,2,25,4,3,4,No
2411,44,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,6655,17,21,10,17,3,4,2,Yes
2412,41,Male,Finance,Manager,Bachelor,Married,Travel_Rarely,No,8357,10,17,9,3,3,4,3,No
2413,57,Male,IT,Data Analyst,Bachelor,Married,Travel_Rarely,Yes,7250,17,34,4,28,4,1,3,Yes
2414,36,Female,R&D,Manager,Doctorate,Married,Travel_Frequently,Yes,10726,14,15,4,21,4,1,4,No
2415,44,Male,IT,Data Analyst,College,Married,Travel_Frequently,No,8056,17,21,9,23,1,3,3,No
2416,48,Female,Finance,Accountant,Bachelor,Divorced,Travel_Rarely,No,6583,18,27,4,23,1,3,3,No
2417,22,Female,R&D,Laboratory Technician,College,Single,Travel_Rarely,No,3712,2,2,2,17,4,3,4,No
2418,50,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,Yes,4818,4,26,0,28,2,4,4,No
2419,52,Female,IT,Software Engineer,College,Married,Travel_Rarely,No,4464,6,30,5,25,3,1,4,No
2420,59,Female,HR,Manager,Bachelor,Divorced,Travel_Rarely,No,7228,0,36,0,22,3,3,1,No
2421,55,Female,Sales,Manager,College,Single,Travel_Rarely,No,10550,17,35,6,7,4,1,4,No
2422,20,Female,R&D,Manager,College,Divorced,Travel_Rarely,No,5745,0,0,0,18,1,2,4,No
2423,49,Male,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,6079,13,25,9,19,3,3,2,No
2424,25,Male,Finance,Accountant,Bachelor,Married,Travel_Rarely,No,3484,3,3,3,25,1,1,3,No
2425,54,Female,Sales,Sales Representative,Master,Married,Travel_Rarely,No,3149,0,33,0,17,2,3,2,No
2426,24,Female,HR,Manager,Bachelor,Single,Travel_Rarely,No,7453,0,0,0,21,1,4,4,No
2427,26,Female,R&D,Research Scientist,Doctorate,Single,Travel_Rarely,No,3003,4,4,0,7,2,1,3,No
2428,60,Female,Finance,Financial Analyst,Master,Single,Travel_Rarely,No,6560,14,40,6,21,2,1,1,Yes
2429,55,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,5187,9,33,5,5,3,1,1,No
2430,49,Female,Sales,Manager,Master,Married,Travel_Frequently,No,7472,2,29,0,20,1,4,1,No
2431,20,Male,R&D,Research Scientist,Master,Single,Travel_Frequently,No,2116,0,0,0,21,2,1,4,Yes
2432,37,Female,Finance,Financial Analyst,Master,Married,Travel_Frequently,No,5184,10,16,1,17,4,2,3,Yes
2433,29,Female,IT,Software Engineer,Bachelor,Single,Non-Travel,Yes,5959,8,8,8,8,1,1,2,No
2434,23,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,3880,0,0,0,25,4,1,2,Yes
2435,47,Female,R&D,Manager,Doctorate,Married,Travel_Frequently,No,7391,2,23,1,1,4,3,3,No
2436,29,Male,Finance,Manager,Bachelor,Single,Travel_Frequently,No,7816,7,7,2,23,4,2,3,Yes
2437,49,Female,Sales,Sales Representative,Master,Single,Travel_Rarely,Yes,8482,18,27,0,28,3,3,4,No
2438,44,Male,Sales,Manager,College,Married,Travel_Frequently,No,9603,13,23,9,13,2,1,4,No
2439,44,Male,Sales,Sales Representative,Master,Married,Travel_Rarely,No,8289,19,20,7,18,2,2,3,No
2440,43,Female,R&D,Research Scientist,Master,Divorced,Travel_Frequently,Yes,5321,9,23,1,28,3,2,1,Yes
2441,32,Male,HR,Manager,Below College,Divorced,Travel_Rarely,No,7093,4,11,3,10,1,1,1,Yes
2442,24,Female,HR,Manager,College,Divorced,Travel_Rarely,No,5992,1,3,0,1,1,2,3,No
2443,28,Male,IT,Software Engineer,Master,Divorced,Travel_Rarely,No,3327,4,4,0,24,3,4,3,No
2444,29,Male,Finance,Manager,Bachelor,Single,Travel_Rarely,Yes,7623,5,5,2,14,2,1,4,No
2445,56,Male,HR,HR Specialist,College,Single,Travel_Rarely,No,6349,12,34,6,12,1,1,4,No
2446,56,Female,Finance,Financial Analyst,Doctorate,Married,Travel_Rarely,No,3507,4,33,1,26,3,1,3,No
2447,32,Female,Finance,Manager,Bachelor,Divorced,Travel_Rarely,No,8516,8,8,7,16,1,1,1,No
2448,46,Male,R&D,Research Scientist,Bachelor,Single,Travel_Rarely,No,4459,5,22,0,7,2,3,1,No
2449,39,Female,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,5133,9,16,2,1,1,3,4,No
2450,20,Female,R&D,Research Scientist,Bachelor,Married,Non-Travel,Yes,3881,0,0,0,23,1,4,1,No
2451,57,Female,Sales,Manager,College,Married,Travel_Rarely,No,8739,8,37,5,27,2,3,1,No
2452,26,Female,IT,IT Manager,College,Married,Non-Travel,Yes,7483,3,3,3,22,4,3,2,No
2453,20,Male,Sales,Sales Representative,College,Divorced,Travel_Rarely,No,2037,0,0,0,25,3,1,3,Yes
2454,33,Female,R&D,Manager,Bachelor,Married,Travel_Rarely,No,8624,5,10,2,27,1,2,3,No
2455,48,Male,HR,HR Specialist,Bachelor,Divorced,Travel_Rarely,No,5578,12,27,3,23,3,1,4,No
2456,28,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Frequently,No,5240,6,8,6,1,4,3,3,No
2457,52,Female,R&D,Research Scientist,College,Single,Travel_Rarely,Yes,8522,19,32,2,8,1,1,3,No
2458,41,Female,R&D,Research Scientist,Master,Single,Travel_Rarely,No,4993,10,17,6,6,3,2,4,Yes
2459,30,Male,Finance,Manager,Bachelor,Married,Travel_Rarely,Yes,8977,10,10,0,9,4,1,4,No
